Number,CraftType,RecipeLevelTable,ItemResult,AmountResult,ItemIngredient0,AmountIngredient0,ItemIngredient1,AmountIngredient1,ItemIngredient2,AmountIngredient2,ItemIngredient3,AmountIngredient3,ItemIngredient4,AmountIngredient4,ItemIngredient5,AmountIngredient5,ItemIngredient6,AmountIngredient6,ItemIngredient7,AmountIngredient7,ItemIngredient8,AmountIngredient8,ItemIngredient9,AmountIngredient9,IsSecondary,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,Quest,CanQuickSynth,CanHq,ExpRewarded,StatusRequired,ItemRequired,IsSpecializationRequired,IsExpert,PatchNumber
15817,3,403,25953,1,27710,2,27711,2,12544,1,5068,1,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10495,1,403,25954,1,27711,3,27710,1,12544,1,5061,1,0,0,0,0,0,0,0,0,8,7,11,6,1,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10497,1,403,25955,1,27711,1,27710,2,12544,1,5061,2,27955,1,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17589,0,403,25956,1,27691,1,27711,1,27710,2,27765,1,12544,1,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15820,3,403,25957,1,27710,3,27711,1,12544,1,5068,1,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
18763,6,403,25958,1,27772,1,27711,2,27710,1,12544,1,5068,1,0,0,0,0,0,0,13,7,12,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
18764,6,403,25959,1,27772,1,27711,2,27710,1,12544,1,5068,1,0,0,0,0,0,0,13,7,12,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15822,3,403,25960,1,27710,2,27711,1,27772,1,12544,1,5068,1,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15816,3,403,25961,1,27710,1,27711,2,12544,1,5068,2,27802,1,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15821,3,403,25962,1,27710,3,27711,1,12544,1,5068,1,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10496,1,403,25963,1,27711,2,27710,1,12544,1,5061,2,0,0,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15819,3,403,25964,1,27710,2,27711,2,12544,1,5068,1,27802,1,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11642,2,406,25965,1,27711,2,27710,1,12544,1,5061,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11624,2,403,25966,1,27711,2,27740,1,5068,1,27769,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11643,2,406,25967,1,27711,3,27740,1,5068,2,27769,2,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11627,2,403,25968,1,27711,2,27740,1,5068,1,27769,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12914,4,406,25969,1,27740,3,27751,1,5068,1,27769,2,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11636,2,403,25970,1,27711,2,27740,1,5068,1,27769,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11629,2,403,25971,1,27711,2,5288,1,27769,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11625,2,403,25972,1,27711,2,27740,1,5068,1,27767,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11644,2,406,25973,1,27711,3,27740,1,5068,2,27767,2,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11628,2,403,25974,1,27711,2,27740,1,5068,1,27767,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12915,4,406,25975,1,27740,3,27751,1,5068,1,27767,2,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11637,2,403,25976,1,27711,2,27740,1,5061,1,27767,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11630,2,403,25977,1,27711,2,5288,1,27767,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14311,5,403,25978,1,27751,2,27740,1,5360,2,12594,1,27767,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14320,5,406,25979,1,27751,2,27740,1,27710,1,12594,1,27767,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14315,5,403,25980,1,27751,2,27740,1,5068,1,12594,1,27767,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14323,5,406,25981,1,27751,3,27740,1,5068,1,12594,1,27767,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12898,4,403,25982,1,27740,2,27751,1,12594,1,5510,1,27767,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11631,2,403,25983,1,27711,2,5288,1,27767,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12890,4,403,25984,1,27740,2,27711,1,12594,1,19906,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12911,4,406,25985,1,27740,2,27711,1,27710,1,12594,1,27768,2,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12894,4,403,25986,1,27740,2,27751,1,5061,1,12594,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14325,5,406,25987,1,27751,2,27740,2,5068,1,12594,1,27768,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12900,4,403,25988,1,27740,2,27751,1,5061,1,5510,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11633,2,403,25989,1,27711,2,5288,1,27768,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12889,4,403,25990,1,27740,2,27711,1,12594,1,19906,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12910,4,406,25991,1,27740,3,27711,1,27710,1,12594,1,27768,2,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12893,4,403,25992,1,27740,2,27751,1,5061,1,12594,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14324,5,406,25993,1,27751,2,27740,2,5068,1,12594,1,27768,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12899,4,403,25994,1,27740,2,27751,1,5061,1,5510,1,27768,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11632,2,403,25995,1,27711,2,5288,1,27768,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14312,5,403,25996,1,27751,2,27740,1,27752,1,5068,1,27771,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14321,5,406,25997,1,27751,2,27740,1,27748,1,27752,1,5068,1,27771,2,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12896,4,403,25998,1,27740,2,27748,1,27752,1,5068,1,27771,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14327,5,406,25999,1,27751,2,27740,2,27752,1,5068,1,27771,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12901,4,403,26000,1,27740,3,27752,1,5061,1,5510,1,27771,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11635,2,403,26001,1,27711,2,5288,1,27771,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11626,2,403,26002,1,27711,2,27740,1,27752,1,27770,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12912,4,406,26003,1,27740,3,27751,1,27752,1,5061,1,27770,2,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12895,4,403,26004,1,27740,2,27711,1,27752,1,5061,1,27770,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14326,5,406,26005,1,27751,3,27740,1,27752,1,5061,1,27770,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11638,2,403,26006,1,27711,2,27740,1,5068,1,27770,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11634,2,403,26007,1,27711,2,5288,1,27770,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17594,0,406,26008,1,27691,1,27740,1,12594,1,27769,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17595,0,406,26009,1,27691,1,27740,1,12594,1,27767,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17596,0,406,26010,1,27691,1,27740,1,12594,1,27768,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17598,0,406,26011,1,27691,1,27740,1,12594,1,27771,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17597,0,406,26012,1,27691,1,27740,1,12594,1,27770,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12916,4,406,26013,1,27740,1,27722,1,5068,1,27769,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12917,4,406,26014,1,27740,1,27722,1,5068,1,27767,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12918,4,406,26015,1,27740,1,27722,1,5068,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12920,4,406,26016,1,27740,1,27722,1,5068,1,27771,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12919,4,406,26017,1,27740,1,27722,1,5068,1,27770,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12904,4,403,26018,1,27740,1,27710,1,12594,1,27769,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12905,4,403,26019,1,27740,1,27710,1,12594,1,27767,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12906,4,403,26020,1,27740,1,27710,1,12594,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12908,4,403,26021,1,27740,1,27710,1,12594,1,27771,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12907,4,403,26022,1,27740,1,27710,1,12594,1,27770,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15828,3,406,26023,1,27710,1,27722,1,27769,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15829,3,406,26024,1,27710,1,27722,1,27767,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15830,3,406,26025,1,27710,1,27722,1,27768,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15832,3,406,26026,1,27710,1,27722,1,27771,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15831,3,406,26027,1,27710,1,27722,1,27770,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10515,1,409,26108,1,27713,2,27723,1,12524,1,27775,1,0,0,0,0,0,0,0,0,8,7,11,6,1,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10519,1,409,26109,1,27713,2,27712,1,27722,1,12524,1,27775,1,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10516,1,409,26110,1,27713,3,27723,1,12566,1,27775,1,0,0,0,0,0,0,0,0,8,7,11,6,1,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17604,0,409,26111,1,27692,2,27713,2,12524,1,27775,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17605,0,409,26112,1,27692,3,27741,1,12524,1,27775,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10521,1,409,26113,1,27713,2,27723,1,12566,1,27775,1,0,0,0,0,0,0,0,0,8,7,11,6,1,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10517,1,409,26114,1,27713,3,27723,1,12566,1,27775,1,0,0,0,0,0,0,0,0,8,7,11,6,1,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10522,1,409,26115,1,27713,2,27712,1,27692,1,12524,1,27955,1,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17607,0,409,26116,1,27692,2,27778,1,27712,1,12520,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
17606,0,409,26117,1,27692,2,27778,1,27712,1,12520,1,0,0,0,0,0,0,0,0,10,7,9,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
18771,6,412,26118,1,27781,1,27741,2,27712,1,12520,1,5360,1,0,0,0,0,0,0,13,7,12,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
18772,6,412,26119,1,27781,1,27741,2,27712,1,12520,1,5360,1,0,0,0,0,0,0,13,7,12,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15838,3,409,26120,1,27712,2,27781,1,27723,1,12520,1,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10520,1,409,26121,1,27713,2,27712,1,27723,1,12520,1,27804,1,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15837,3,409,26122,1,27712,2,27713,1,27723,1,12520,1,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10518,1,409,26123,1,27713,2,27692,1,27722,1,12524,1,0,0,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
10523,1,409,26124,1,27713,2,27712,2,12524,1,27775,1,27804,1,0,0,0,0,0,0,8,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11657,2,412,26125,1,27713,2,27712,1,12520,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15851,3,412,26126,1,27712,2,27741,1,12520,1,27769,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12933,4,412,26127,1,27741,3,27754,1,12524,1,12595,1,27769,2,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12937,4,412,26128,1,27741,2,27754,1,12595,1,27769,1,0,0,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14346,5,412,26129,1,27754,3,27741,1,12595,1,27769,2,0,0,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12941,4,412,26130,1,27741,2,27754,1,12524,1,5510,1,27769,1,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11647,2,409,26131,1,27713,2,12564,1,27769,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15852,3,412,26132,1,27712,2,27741,1,12520,1,27767,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12934,4,412,26133,1,27741,3,27754,1,12524,1,12595,1,27767,2,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12938,4,412,26134,1,27741,2,27754,1,12595,1,27767,1,0,0,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14347,5,412,26135,1,27754,3,27741,1,12595,1,27767,2,0,0,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12942,4,412,26136,1,27741,2,27754,1,12524,1,5510,1,27767,1,0,0,0,0,0,0,11,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11648,2,409,26137,1,27713,2,12564,1,27767,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14341,5,412,26138,1,27754,2,27741,1,12595,1,19986,1,27767,1,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14344,5,412,26139,1,27754,3,27712,1,12520,1,12545,1,27767,2,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12922,4,409,26140,1,27741,2,27754,1,12595,1,27767,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14348,5,412,26141,1,27754,3,27741,1,12595,1,27767,2,0,0,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12927,4,409,26142,1,27741,2,27754,1,12524,1,5510,1,27767,1,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11649,2,409,26143,1,27713,2,12564,1,27767,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14330,5,409,26144,1,27754,2,27741,1,12595,1,19986,1,27768,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14334,5,409,26145,1,27754,2,27712,1,27741,1,12520,1,12544,1,27768,2,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12924,4,409,26146,1,27741,2,27754,1,12595,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14337,5,409,26147,1,27754,3,27741,1,12595,1,27768,1,0,0,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12929,4,409,26148,1,27741,2,27754,1,5510,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11651,2,409,26149,1,27713,2,12564,1,27768,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11646,2,409,26150,1,27712,2,27741,1,12520,1,27768,1,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14333,5,409,26151,1,27754,2,27741,2,12595,1,27768,2,0,0,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12923,4,409,26152,1,27741,2,27754,1,12524,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14336,5,409,26153,1,27754,3,27755,2,12520,1,27768,1,0,0,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12928,4,409,26154,1,27741,2,27754,1,12595,1,27768,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11650,2,409,26155,1,27713,2,12564,1,27768,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14332,5,409,26156,1,27754,2,27712,1,12595,1,19986,1,27771,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14345,5,412,26157,1,27754,3,27712,1,12520,1,12544,1,27771,2,0,0,0,0,0,0,12,7,10,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12926,4,409,26158,1,27741,2,27754,1,12595,1,27771,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14339,5,409,26159,1,27754,3,27741,1,12520,2,27771,2,0,0,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12931,4,409,26160,1,27741,2,27713,1,5510,1,27771,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11653,2,409,26161,1,27713,2,12564,1,27771,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14331,5,409,26162,1,27754,2,27712,1,12595,1,19986,1,27770,1,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14335,5,409,26163,1,27754,2,27712,1,27741,1,12520,1,12545,1,27770,2,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12925,4,409,26164,1,27741,2,27754,1,12524,1,27770,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
14338,5,409,26165,1,27754,2,27712,1,27741,1,12520,1,27770,2,0,0,0,0,0,0,12,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
12930,4,409,26166,1,27741,2,27754,1,5510,1,27770,1,0,0,0,0,0,0,0,0,11,7,10,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
11652,2,409,26167,1,27713,2,12564,1,27770,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15839,3,409,26168,1,27712,1,27723,2,27769,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15840,3,409,26169,1,27712,1,27723,2,27767,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15841,3,409,26170,1,27712,1,27723,2,27768,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15843,3,409,26171,1,27712,1,27723,2,27771,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15842,3,409,26172,1,27712,1,27723,2,27770,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15853,3,412,26173,1,27712,2,27723,1,12564,1,27769,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15854,3,412,26174,1,27712,2,27723,1,12564,1,27767,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15855,3,412,26175,1,27712,2,27723,1,12564,1,27768,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
15857,3,412,26176,1,27712,2,27723,1,12564,1,27771,1,0,0,0,0,0,0,0,0,10,7,8,7,0,75,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,500
